61042696048603,597,"coldnine"
13707409317231,238,"colorado=security"
61042696048603,238,"colorado=security"
78938318345665,238,"colorado=security"
129635590413210,238,"colorado=security"
137205900087135,238,"colorado=security"
217296063554551,238,"colorado=security"
259978138610242,238,"colorado=security"
61042696048603,686,"Colossus"
61042696048603,230,"Comic_Sans_Dream_Team"
61042696048603,1156,"Communism"
129635590413210,1156,"Communism"
262189740051595,1156,"Communism"
61042696048603,1174,"Communism☺"
129635590413210,1174,"Communism☺"
61042696048603,109,"Corps Tigris"
79597475704181,815,"cr0mize"
267572815980067,815,"cr0mize"
13707409317231,523,"cr0wn"
20752559572331,523,"cr0wn"
61042696048603,523,"cr0wn"
78938318345665,523,"cr0wn"
79597475704181,523,"cr0wn"
129635590413210,523,"cr0wn"
137205900087135,523,"cr0wn"
217296063554551,523,"cr0wn"
256618859388839,523,"cr0wn"
259978138610242,523,"cr0wn"
267572815980067,523,"cr0wn"
61042696048603,341,"cr3sc3ndo"
79597475704181,341,"cr3sc3ndo"
129635590413210,341,"cr3sc3ndo"
217296063554551,341,"cr3sc3ndo"
267572815980067,341,"cr3sc3ndo"
61042696048603,584,"cRUcible"
61042696048603,567,"Crypton5"
78938318345665,567,"Crypton5"
217296063554551,567,"Crypton5"
259978138610242,567,"Crypton5"
43248027705454,751,"CSIS88@MPC"
61042696048603,751,"CSIS88@MPC"
78938318345665,751,"CSIS88@MPC"
129635590413210,751,"CSIS88@MPC"
217296063554551,751,"CSIS88@MPC"
61042696048603,81,"CSUI"
78938318345665,81,"CSUI"
79597475704181,81,"CSUI"
129635590413210,81,"CSUI"
137205900087135,81,"CSUI"
217296063554551,81,"CSUI"
259978138610242,81,"CSUI"
267572815980067,81,"CSUI"
13707409317231,665,"CTD Elite"
33711099870834,665,"CTD Elite"
61042696048603,665,"CTD Elite"
66157298247002,665,"CTD Elite"
78938318345665,665,"CTD Elite"
129635590413210,665,"CTD Elite"
217296063554551,665,"CTD Elite"
238540441114806,665,"CTD Elite"
259978138610242,665,"CTD Elite"
262189740051595,665,"CTD Elite"
61042696048603,659,"CTF0"
64481132567441,659,"CTF0"
69013038504839,659,"CTF0"
78938318345665,659,"CTF0"
79597475704181,659,"CTF0"
129635590413210,659,"CTF0"
217296063554551,659,"CTF0"
259978138610242,659,"CTF0"
267572815980067,659,"CTF0"
129635590413210,764,"Ctfnoob"
61042696048603,150,"CTF_N00BS"
262189740051595,150,"CTF_N00BS"
61042696048603,251,"CultOfTheDeadCarrot"
137205900087135,251,"CultOfTheDeadCarrot"
259978138610242,251,"CultOfTheDeadCarrot"
61042696048603,76,"Cunning Linguists"
78938318345665,76,"Cunning Linguists"
129635590413210,76,"Cunning Linguists"
217296063554551,76,"Cunning Linguists"
61042696048603,267,"Cursader"
78938318345665,267,"Cursader"
217296063554551,267,"Cursader"
61042696048603,204,"Cyber Thunderbirds"
259978138610242,204,"Cyber Thunderbirds"
217296063554551,370,"Cybercomm"
13707409317231,964,"Cybernatural"
33711099870834,964,"Cybernatural"
61042696048603,964,"Cybernatural"
66157298247002,964,"Cybernatural"
78938318345665,964,"Cybernatural"
79597475704181,964,"Cybernatural"
129635590413210,964,"Cybernatural"
137205900087135,964,"Cybernatural"
201645601726001,964,"Cybernatural"
217296063554551,964,"Cybernatural"
238540441114806,964,"Cybernatural"
259978138610242,964,"Cybernatural"
61042696048603,299,"cypho"
61042696048603,977,"CYSC"
78938318345665,977,"CYSC"
79597475704181,977,"CYSC"
217296063554551,977,"CYSC"
267572815980067,977,"CYSC"
61042696048603,380,"D0g3"
217296063554551,380,"D0g3"
61042696048603,73,"D0rkside"
129635590413210,73,"D0rkside"
129635590413210,195,"d1gCA"
61042696048603,775,"D3SIPROX"
78938318345665,775,"D3SIPROX"
61042696048603,560,"D4RK_FL0W"
129635590413210,560,"D4RK_FL0W"
61042696048603,389,"Daedalus"
129635590413210,389,"Daedalus"
217296063554551,389,"Daedalus"
61042696048603,1086,"dagegen"
217296063554551,1086,"dagegen"
13707409317231,668,"DarkCorner"
43248027705454,668,"DarkCorner"
61042696048603,668,"DarkCorner"
78938318345665,668,"DarkCorner"
79597475704181,668,"DarkCorner"
129635590413210,668,"DarkCorner"
137205900087135,668,"DarkCorner"
217296063554551,668,"DarkCorner"
256618859388839,668,"DarkCorner"
259978138610242,668,"DarkCorner"
262189740051595,668,"DarkCorner"
61042696048603,326,"Dc1ph3R"
129635590413210,326,"Dc1ph3R"
137205900087135,326,"Dc1ph3R"
259978138610242,326,"Dc1ph3R"
8384454985489,2,"dcua"
13707409317231,2,"dcua"
20699132274635,2,"dcua"
20752559572331,2,"dcua"
33711099870834,2,"dcua"
42000168598225,2,"dcua"
43248027705454,2,"dcua"
61042696048603,2,"dcua"
64481132567441,2,"dcua"
66157298247002,2,"dcua"
68860802848897,2,"dcua"
69013038504839,2,"dcua"
72608096679768,2,"dcua"
78938318345665,2,"dcua"
79597475704181,2,"dcua"
90456443599229,2,"dcua"
94542406908437,2,"dcua"
129635590413210,2,"dcua"
135977197146494,2,"dcua"
137205900087135,2,"dcua"
157000820540156,2,"dcua"
175765812795154,2,"dcua"
180087338435941,2,"dcua"
196436988665166,2,"dcua"
200866407218627,2,"dcua"
201645601726001,2,"dcua"
213684670060305,2,"dcua"
217296063554551,2,"dcua"
217966979518682,2,"dcua"
225000872620548,2,"dcua"
234093379428150,2,"dcua"
